year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2015,Odisha,ganjam,mung,rabi,saline,none,hyv,4.43,158.0,22.945,2342136.925,4996.15,15482.5,833.0
2015,Odisha,ganjam,mung,zaid,red_black,none,hybrid,1.91,179.0,22.945,2342136.925,4996.15,15482.5,881.0
2015,Odisha,ganjam,cotton,kharif,lateritic,tubewell,hybrid,2.67,1158.0,22.945,2342136.925,4996.15,15482.5,1987.0
2015,Odisha,ganjam,cotton,rabi,red_black,drip,local,3.93,256.0,22.945,2342136.925,4996.15,15482.5,1594.0
2015,Odisha,ganjam,sugarcane,kharif,alluvial,lift,hybrid,4.68,1073.0,22.945,2342136.925,4996.15,15482.5,108029.0
2015,Odisha,ganjam,sugarcane,rabi,lateritic,none,hyv,3.66,136.0,22.945,2342136.925,4996.15,15482.5,70466.0
2015,Odisha,ganjam,turmeric,kharif,alluvial,canal,local,4.41,1210.0,22.945,2342136.925,4996.15,15482.5,5385.0
2015,Odisha,ganjam,turmeric,rabi,lateritic,none,hybrid,3.35,241.0,22.945,2342136.925,4996.15,15482.5,4295.0
2015,Odisha,jagatsinghpur,rice,kharif,lateritic,drip,hyv,2.39,1178.0,22.945,2342136.925,4996.15,15482.5,3915.0
2015,Odisha,jagatsinghpur,rice,zaid,alluvial,canal,local,1.2,62.0,22.945,2342136.925,4996.15,15482.5,3551.0
2015,Odisha,jagatsinghpur,maize,kharif,red_black,none,hyv,3.48,1252.0,22.945,2342136.925,4996.15,15482.5,3435.0
2015,Odisha,jagatsinghpur,maize,rabi,red_black,lift,local,3.9,160.0,22.945,2342136.925,4996.15,15482.5,2917.0
2015,Odisha,jagatsinghpur,maize,zaid,red_black,none,hybrid,3.55,220.0,22.945,2342136.925,4996.15,15482.5,3734.0
2015,Odisha,jagatsinghpur,wheat,kharif,alluvial,canal,local,2.28,807.0,22.945,2342136.925,4996.15,15482.5,3806.0
2015,Odisha,jagatsinghpur,wheat,rabi,red_black,tubewell,local,3.95,124.0,22.945,2342136.925,4996.15,15482.5,3807.0
2015,Odisha,jagatsinghpur,wheat,zaid,alluvial,canal,local,2.74,83.0,22.945,2342136.925,4996.15,15482.5,3619.0
2015,Odisha,jagatsinghpur,groundnut,kharif,lateritic,lift,hybrid,3.01,1162.0,22.945,2342136.925,4996.15,15482.5,2599.0
2015,Odisha,jagatsinghpur,groundnut,rabi,saline,none,hybrid,0.69,285.0,22.945,2342136.925,4996.15,15482.5,1540.0
2015,Odisha,jagatsinghpur,groundnut,zaid,red_black,none,hybrid,2.43,213.0,22.945,2342136.925,4996.15,15482.5,2185.0
2015,Odisha,jagatsinghpur,mung,kharif,red_black,lift,local,2.32,975.0,22.945,2342136.925,4996.15,15482.5,1003.0
2015,Odisha,jagatsinghpur,mung,rabi,saline,drip,hybrid,4.64,266.0,22.945,2342136.925,4996.15,15482.5,911.0
2015,Odisha,jagatsinghpur,mung,zaid,lateritic,none,hyv,3.15,151.0,22.945,2342136.925,4996.15,15482.5,926.0
2015,Odisha,jagatsinghpur,cotton,kharif,red_black,canal,local,2.0,1322.0,22.945,2342136.925,4996.15,15482.5,1296.0
2015,Odisha,jagatsinghpur,cotton,rabi,lateritic,none,hyv,2.08,215.0,22.945,2342136.925,4996.15,15482.5,1569.0
2015,Odisha,jagatsinghpur,sugarcane,kharif,lateritic,tubewell,local,1.16,1416.0,22.945,2342136.925,4996.15,15482.5,70916.0
2015,Odisha,jagatsinghpur,sugarcane,rabi,alluvial,tubewell,local,4.78,168.0,22.945,2342136.925,4996.15,15482.5,89093.0
2015,Odisha,jagatsinghpur,turmeric,kharif,saline,drip,hybrid,4.66,1450.0,22.945,2342136.925,4996.15,15482.5,5300.0
2015,Odisha,jagatsinghpur,turmeric,rabi,red_black,drip,hybrid,1.92,170.0,22.945,2342136.925,4996.15,15482.5,6382.0
2015,Odisha,jajpur,rice,kharif,red_black,lift,hyv,3.16,875.0,22.945,2342136.925,4996.15,15482.5,3324.0
2015,Odisha,jajpur,rice,zaid,alluvial,lift,local,2.16,215.0,22.945,2342136.925,4996.15,15482.5,2831.0
2015,Odisha,jajpur,maize,kharif,saline,none,hyv,3.11,842.0,22.945,2342136.925,4996.15,15482.5,3136.0
2015,Odisha,jajpur,maize,rabi,lateritic,lift,hyv,3.22,295.0,22.945,2342136.925,4996.15,15482.5,3796.0
2015,Odisha,jajpur,maize,zaid,saline,none,local,4.15,232.0,22.945,2342136.925,4996.15,15482.5,2642.0
2015,Odisha,jajpur,wheat,kharif,lateritic,none,local,1.61,1249.0,22.945,2342136.925,4996.15,15482.5,2747.0
2015,Odisha,jajpur,wheat,rabi,lateritic,drip,hyv,2.18,154.0,22.945,2342136.925,4996.15,15482.5,4109.0
2015,Odisha,jajpur,wheat,zaid,alluvial,canal,hybrid,3.41,74.0,22.945,2342136.925,4996.15,15482.5,4018.0
2015,Odisha,jajpur,groundnut,kharif,saline,drip,hyv,1.63,1417.0,22.945,2342136.925,4996.15,15482.5,2379.0
2015,Odisha,jajpur,groundnut,rabi,red_black,tubewell,local,3.12,139.0,22.945,2342136.925,4996.15,15482.5,1927.0
2015,Odisha,jajpur,groundnut,zaid,saline,canal,local,3.18,129.0,22.945,2342136.925,4996.15,15482.5,1955.0
2015,Odisha,jajpur,mung,kharif,saline,drip,hybrid,4.06,1486.0,22.945,2342136.925,4996.15,15482.5,1137.0
2015,Odisha,jajpur,mung,rabi,alluvial,drip,hybrid,3.52,54.0,22.945,2342136.925,4996.15,15482.5,1433.0
2015,Odisha,jajpur,mung,zaid,red_black,canal,local,4.78,246.0,22.945,2342136.925,4996.15,15482.5,914.0
2015,Odisha,jajpur,cotton,kharif,lateritic,lift,local,5.0,1102.0,22.945,2342136.925,4996.15,15482.5,1183.0
2015,Odisha,jajpur,cotton,rabi,alluvial,none,hybrid,2.02,83.0,22.945,2342136.925,4996.15,15482.5,1781.0
2015,Odisha,jajpur,sugarcane,kharif,saline,drip,local,1.23,1439.0,22.945,2342136.925,4996.15,15482.5,74319.0
2015,Odisha,jajpur,sugarcane,rabi,saline,tubewell,local,2.35,110.0,22.945,2342136.925,4996.15,15482.5,65701.0
2015,Odisha,jajpur,turmeric,kharif,red_black,lift,hybrid,4.03,1044.0,22.945,2342136.925,4996.15,15482.5,5061.0
2015,Odisha,jajpur,turmeric,rabi,saline,canal,local,2.16,162.0,22.945,2342136.925,4996.15,15482.5,4355.0
2015,Odisha,jharsuguda,rice,kharif,red_black,lift,hyv,2.76,965.0,22.945,2342136.925,4996.15,15482.5,3393.0
2015,Odisha,jharsuguda,rice,zaid,lateritic,drip,hyv,0.73,145.0,22.945,2342136.925,4996.15,15482.5,3715.0
2015,Odisha,jharsuguda,maize,kharif,alluvial,drip,hybrid,4.31,1091.0,22.945,2342136.925,4996.15,15482.5,5927.0
2015,Odisha,jharsuguda,maize,rabi,lateritic,none,hyv,2.52,262.0,22.945,2342136.925,4996.15,15482.5,3463.0
2015,Odisha,jharsuguda,maize,zaid,alluvial,lift,local,4.18,288.0,22.945,2342136.925,4996.15,15482.5,4048.0
2015,Odisha,jharsuguda,wheat,kharif,saline,none,local,2.28,1195.0,22.945,2342136.925,4996.15,15482.5,2155.0
2015,Odisha,jharsuguda,wheat,rabi,red_black,none,local,0.63,264.0,22.945,2342136.925,4996.15,15482.5,3319.0
2015,Odisha,jharsuguda,wheat,zaid,lateritic,canal,local,0.67,170.0,22.945,2342136.925,4996.15,15482.5,3780.0
2015,Odisha,jharsuguda,groundnut,kharif,saline,tubewell,hyv,3.27,819.0,22.945,2342136.925,4996.15,15482.5,2229.0
2015,Odisha,jharsuguda,groundnut,rabi,lateritic,canal,local,2.97,185.0,22.945,2342136.925,4996.15,15482.5,2307.0
2015,Odisha,jharsuguda,groundnut,zaid,alluvial,lift,hyv,1.57,111.0,22.945,2342136.925,4996.15,15482.5,2220.0
2015,Odisha,jharsuguda,mung,kharif,saline,lift,local,1.0,1411.0,22.945,2342136.925,4996.15,15482.5,789.0
2015,Odisha,jharsuguda,mung,rabi,alluvial,drip,hybrid,2.82,86.0,22.945,2342136.925,4996.15,15482.5,1319.0
2015,Odisha,jharsuguda,mung,zaid,saline,canal,local,3.27,156.0,22.945,2342136.925,4996.15,15482.5,708.0
2015,Odisha,jharsuguda,cotton,kharif,alluvial,tubewell,hybrid,4.89,1338.0,22.945,2342136.925,4996.15,15482.5,1723.0
2015,Odisha,jharsuguda,cotton,rabi,alluvial,drip,hyv,4.43,149.0,22.945,2342136.925,4996.15,15482.5,1703.0
2015,Odisha,jharsuguda,sugarcane,kharif,red_black,canal,hybrid,0.57,1153.0,22.945,2342136.925,4996.15,15482.5,105939.0
2015,Odisha,jharsuguda,sugarcane,rabi,alluvial,tubewell,hybrid,3.81,61.0,22.945,2342136.925,4996.15,15482.5,101861.0
2015,Odisha,jharsuguda,turmeric,kharif,red_black,canal,hybrid,1.29,1275.0,22.945,2342136.925,4996.15,15482.5,6502.0
2015,Odisha,jharsuguda,turmeric,rabi,lateritic,lift,local,0.78,167.0,22.945,2342136.925,4996.15,15482.5,4764.0
2015,Odisha,kalahandi,rice,kharif,red_black,none,local,0.7,842.0,22.945,2342136.925,4996.15,15482.5,2502.0
2015,Odisha,kalahandi,rice,zaid,saline,canal,hybrid,2.63,215.0,22.945,2342136.925,4996.15,15482.5,2582.0
2015,Odisha,kalahandi,maize,kharif,red_black,tubewell,hyv,4.38,1471.0,22.945,2342136.925,4996.15,15482.5,3578.0
2015,Odisha,kalahandi,maize,rabi,red_black,canal,local,4.1,152.0,22.945,2342136.925,4996.15,15482.5,3531.0
2015,Odisha,kalahandi,maize,zaid,saline,lift,hyv,4.88,177.0,22.945,2342136.925,4996.15,15482.5,3032.0
2015,Odisha,kalahandi,wheat,kharif,red_black,canal,local,3.77,1416.0,22.945,2342136.925,4996.15,15482.5,2935.0
2015,Odisha,kalahandi,wheat,rabi,red_black,tubewell,hyv,0.96,125.0,22.945,2342136.925,4996.15,15482.5,3847.0
2015,Odisha,kalahandi,wheat,zaid,saline,canal,hybrid,3.73,163.0,22.945,2342136.925,4996.15,15482.5,3023.0
2015,Odisha,kalahandi,groundnut,kharif,saline,canal,local,3.77,1429.0,22.945,2342136.925,4996.15,15482.5,1941.0
2015,Odisha,kalahandi,groundnut,rabi,red_black,lift,hybrid,4.91,69.0,22.945,2342136.925,4996.15,15482.5,2807.0
2015,Odisha,kalahandi,groundnut,zaid,red_black,lift,hybrid,4.1,293.0,22.945,2342136.925,4996.15,15482.5,2608.0
2015,Odisha,kalahandi,mung,kharif,lateritic,none,hybrid,3.55,929.0,22.945,2342136.925,4996.15,15482.5,981.0
2015,Odisha,kalahandi,mung,rabi,lateritic,none,hybrid,2.15,195.0,22.945,2342136.925,4996.15,15482.5,964.0
2015,Odisha,kalahandi,mung,zaid,lateritic,none,hybrid,2.52,163.0,22.945,2342136.925,4996.15,15482.5,961.0
2015,Odisha,kalahandi,cotton,kharif,lateritic,none,hybrid,2.15,1085.0,22.945,2342136.925,4996.15,15482.5,1416.0
2015,Odisha,kalahandi,cotton,rabi,alluvial,tubewell,local,3.81,149.0,22.945,2342136.925,4996.15,15482.5,1583.0
2015,Odisha,kalahandi,sugarcane,kharif,alluvial,drip,hyv,3.99,1019.0,22.945,2342136.925,4996.15,15482.5,113435.0
2015,Odisha,kalahandi,sugarcane,rabi,red_black,drip,hybrid,4.62,81.0,22.945,2342136.925,4996.15,15482.5,105346.0
2015,Odisha,kalahandi,turmeric,kharif,alluvial,tubewell,hyv,1.28,889.0,22.945,2342136.925,4996.15,15482.5,6460.0
2015,Odisha,kalahandi,turmeric,rabi,red_black,canal,hybrid,0.79,278.0,22.945,2342136.925,4996.15,15482.5,6075.0
2015,Odisha,kandhamal,rice,kharif,lateritic,canal,hybrid,3.69,978.0,22.945,2342136.925,4996.15,15482.5,4372.0
2015,Odisha,kandhamal,rice,zaid,lateritic,drip,local,4.93,110.0,22.945,2342136.925,4996.15,15482.5,3534.0
2015,Odisha,kandhamal,maize,kharif,alluvial,lift,hyv,2.99,1364.0,22.945,2342136.925,4996.15,15482.5,4010.0
2015,Odisha,kandhamal,maize,rabi,alluvial,tubewell,local,1.89,234.0,22.945,2342136.925,4996.15,15482.5,4553.0
2015,Odisha,kandhamal,maize,zaid,saline,lift,hyv,4.21,298.0,22.945,2342136.925,4996.15,15482.5,2647.0
2015,Odisha,kandhamal,wheat,kharif,alluvial,canal,hyv,2.6,931.0,22.945,2342136.925,4996.15,15482.5,4272.0
2015,Odisha,kandhamal,wheat,rabi,lateritic,drip,local,2.45,64.0,22.945,2342136.925,4996.15,15482.5,4292.0
2015,Odisha,kandhamal,wheat,zaid,lateritic,none,hyv,1.24,231.0,22.945,2342136.925,4996.15,15482.5,3048.0
2015,Odisha,kandhamal,groundnut,kharif,red_black,tubewell,hybrid,4.53,1056.0,22.945,2342136.925,4996.15,15482.5,2980.0
2015,Odisha,kandhamal,groundnut,rabi,red_black,tubewell,local,3.31,73.0,22.945,2342136.925,4996.15,15482.5,2234.0
2015,Odisha,kandhamal,groundnut,zaid,lateritic,drip,hybrid,4.74,218.0,22.945,2342136.925,4996.15,15482.5,2621.0
2015,Odisha,kandhamal,mung,kharif,red_black,drip,hybrid,0.69,883.0,22.945,2342136.925,4996.15,15482.5,1441.0
2015,Odisha,kandhamal,mung,rabi,red_black,none,hybrid,1.45,208.0,22.945,2342136.925,4996.15,15482.5,1021.0
2015,Odisha,kandhamal,mung,zaid,saline,none,hybrid,2.96,127.0,22.945,2342136.925,4996.15,15482.5,834.0
2015,Odisha,kandhamal,cotton,kharif,lateritic,lift,hybrid,2.33,861.0,22.945,2342136.925,4996.15,15482.5,1627.0
2015,Odisha,kandhamal,cotton,rabi,saline,tubewell,hyv,2.68,205.0,22.945,2342136.925,4996.15,15482.5,1207.0
2015,Odisha,kandhamal,sugarcane,kharif,red_black,tubewell,hybrid,1.94,1153.0,22.945,2342136.925,4996.15,15482.5,111774.0
2015,Odisha,kandhamal,sugarcane,rabi,lateritic,lift,hyv,2.82,111.0,22.945,2342136.925,4996.15,15482.5,72510.0
2015,Odisha,kandhamal,turmeric,kharif,alluvial,lift,hyv,2.52,851.0,22.945,2342136.925,4996.15,15482.5,4966.0
2015,Odisha,kandhamal,turmeric,rabi,saline,canal,hybrid,2.38,280.0,22.945,2342136.925,4996.15,15482.5,5466.0
2015,Odisha,kendrapara,rice,kharif,red_black,tubewell,hybrid,3.75,963.0,22.945,2342136.925,4996.15,15482.5,3741.0
2015,Odisha,kendrapara,rice,zaid,saline,drip,hyv,4.46,73.0,22.945,2342136.925,4996.15,15482.5,2987.0
2015,Odisha,kendrapara,maize,kharif,saline,lift,local,1.47,851.0,22.945,2342136.925,4996.15,15482.5,2523.0
2015,Odisha,kendrapara,maize,rabi,saline,canal,hybrid,4.47,170.0,22.945,2342136.925,4996.15,15482.5,3766.0
2015,Odisha,kendrapara,maize,zaid,alluvial,canal,local,2.44,236.0,22.945,2342136.925,4996.15,15482.5,4414.0
2015,Odisha,kendrapara,wheat,kharif,saline,canal,hyv,0.7,1375.0,22.945,2342136.925,4996.15,15482.5,2674.0
2015,Odisha,kendrapara,wheat,rabi,red_black,tubewell,hybrid,1.8,165.0,22.945,2342136.925,4996.15,15482.5,4259.0
2015,Odisha,kendrapara,wheat,zaid,red_black,drip,hybrid,3.56,299.0,22.945,2342136.925,4996.15,15482.5,4029.0
2015,Odisha,kendrapara,groundnut,kharif,saline,none,hyv,4.08,1174.0,22.945,2342136.925,4996.15,15482.5,1576.0
2015,Odisha,kendrapara,groundnut,rabi,lateritic,tubewell,hybrid,2.79,61.0,22.945,2342136.925,4996.15,15482.5,2700.0
2015,Odisha,kendrapara,groundnut,zaid,lateritic,none,hybrid,2.0,166.0,22.945,2342136.925,4996.15,15482.5,2232.0
2015,Odisha,kendrapara,mung,kharif,lateritic,tubewell,hyv,4.69,1202.0,22.945,2342136.925,4996.15,15482.5,1043.0
2015,Odisha,kendrapara,mung,rabi,red_black,drip,hybrid,2.01,186.0,22.945,2342136.925,4996.15,15482.5,1428.0
2015,Odisha,kendrapara,mung,zaid,red_black,lift,hyv,4.17,222.0,22.945,2342136.925,4996.15,15482.5,972.0
2015,Odisha,kendrapara,cotton,kharif,saline,none,hybrid,1.88,1444.0,22.945,2342136.925,4996.15,15482.5,1343.0
2015,Odisha,kendrapara,cotton,rabi,saline,none,hyv,4.85,248.0,22.945,2342136.925,4996.15,15482.5,1197.0
2015,Odisha,kendrapara,sugarcane,kharif,lateritic,drip,hybrid,0.73,1336.0,22.945,2342136.925,4996.15,15482.5,105005.0
2015,Odisha,kendrapara,sugarcane,rabi,saline,drip,local,4.2,196.0,22.945,2342136.925,4996.15,15482.5,62371.0
2015,Odisha,kendrapara,turmeric,kharif,lateritic,none,local,2.48,1222.0,22.945,2342136.925,4996.15,15482.5,3902.0
2015,Odisha,kendrapara,turmeric,rabi,saline,tubewell,hybrid,3.99,273.0,22.945,2342136.925,4996.15,15482.5,5405.0
2015,Odisha,keonjhar,rice,kharif,lateritic,none,hybrid,1.43,1478.0,22.945,2342136.925,4996.15,15482.5,3257.0
2015,Odisha,keonjhar,rice,zaid,red_black,lift,local,2.57,189.0,22.945,2342136.925,4996.15,15482.5,2777.0
2015,Odisha,keonjhar,maize,kharif,red_black,canal,hybrid,2.68,1085.0,22.945,2342136.925,4996.15,15482.5,5117.0
2015,Odisha,keonjhar,maize,rabi,red_black,drip,local,4.74,247.0,22.945,2342136.925,4996.15,15482.5,4464.0
2015,Odisha,keonjhar,maize,zaid,lateritic,canal,hybrid,3.67,139.0,22.945,2342136.925,4996.15,15482.5,4253.0
2015,Odisha,keonjhar,wheat,kharif,red_black,drip,hyv,1.05,1188.0,22.945,2342136.925,4996.15,15482.5,4407.0
2015,Odisha,keonjhar,wheat,rabi,red_black,lift,local,1.81,232.0,22.945,2342136.925,4996.15,15482.5,3027.0
2015,Odisha,keonjhar,wheat,zaid,red_black,none,hyv,3.45,104.0,22.945,2342136.925,4996.15,15482.5,3458.0
2015,Odisha,keonjhar,groundnut,kharif,red_black,tubewell,hybrid,3.63,1430.0,22.945,2342136.925,4996.15,15482.5,2406.0
2015,Odisha,keonjhar,groundnut,rabi,lateritic,drip,local,0.73,107.0,22.945,2342136.925,4996.15,15482.5,2624.0
2015,Odisha,keonjhar,groundnut,zaid,alluvial,tubewell,local,2.36,75.0,22.945,2342136.925,4996.15,15482.5,2530.0
2015,Odisha,keonjhar,mung,kharif,alluvial,tubewell,hybrid,4.9,1468.0,22.945,2342136.925,4996.15,15482.5,1184.0
2015,Odisha,keonjhar,mung,rabi,saline,lift,hybrid,1.4,132.0,22.945,2342136.925,4996.15,15482.5,1002.0
2015,Odisha,keonjhar,mung,zaid,alluvial,canal,local,3.44,239.0,22.945,2342136.925,4996.15,15482.5,971.0
2015,Odisha,keonjhar,cotton,kharif,lateritic,none,hyv,4.47,837.0,22.945,2342136.925,4996.15,15482.5,1245.0
2015,Odisha,keonjhar,cotton,rabi,saline,lift,local,4.71,287.0,22.945,2342136.925,4996.15,15482.5,1202.0
2015,Odisha,keonjhar,sugarcane,kharif,alluvial,canal,local,1.84,1143.0,22.945,2342136.925,4996.15,15482.5,88445.0
2015,Odisha,keonjhar,sugarcane,rabi,saline,canal,hybrid,2.94,290.0,22.945,2342136.925,4996.15,15482.5,77857.0
2015,Odisha,keonjhar,turmeric,kharif,saline,tubewell,hyv,1.37,966.0,22.945,2342136.925,4996.15,15482.5,3902.0
2015,Odisha,keonjhar,turmeric,rabi,red_black,lift,hybrid,1.34,252.0,22.945,2342136.925,4996.15,15482.5,5890.0
2015,Odisha,khordha,rice,kharif,lateritic,canal,local,3.25,1215.0,22.945,2342136.925,4996.15,15482.5,3609.0
2015,Odisha,khordha,rice,zaid,red_black,drip,local,2.3,85.0,22.945,2342136.925,4996.15,15482.5,2998.0
2015,Odisha,khordha,maize,kharif,red_black,lift,local,0.53,1257.0,22.945,2342136.925,4996.15,15482.5,3343.0
2015,Odisha,khordha,maize,rabi,red_black,canal,hyv,3.12,116.0,22.945,2342136.925,4996.15,15482.5,4442.0
2015,Odisha,khordha,maize,zaid,lateritic,canal,local,3.51,90.0,22.945,2342136.925,4996.15,15482.5,3740.0
2015,Odisha,khordha,wheat,kharif,red_black,lift,hybrid,1.03,1102.0,22.945,2342136.925,4996.15,15482.5,4547.0
2015,Odisha,khordha,wheat,rabi,lateritic,canal,local,4.81,166.0,22.945,2342136.925,4996.15,15482.5,3680.0
2015,Odisha,khordha,wheat,zaid,red_black,drip,hyv,3.66,243.0,22.945,2342136.925,4996.15,15482.5,4939.0
2015,Odisha,khordha,groundnut,kharif,lateritic,drip,local,3.56,883.0,22.945,2342136.925,4996.15,15482.5,2527.0
2015,Odisha,khordha,groundnut,rabi,saline,drip,hybrid,3.67,194.0,22.945,2342136.925,4996.15,15482.5,2146.0
2015,Odisha,khordha,groundnut,zaid,alluvial,none,hybrid,4.56,187.0,22.945,2342136.925,4996.15,15482.5,2366.0
2015,Odisha,khordha,mung,kharif,lateritic,tubewell,hyv,4.35,1496.0,22.945,2342136.925,4996.15,15482.5,1138.0
2015,Odisha,khordha,mung,rabi,saline,tubewell,local,4.55,64.0,22.945,2342136.925,4996.15,15482.5,793.0
2015,Odisha,khordha,mung,zaid,lateritic,lift,hybrid,2.37,193.0,22.945,2342136.925,4996.15,15482.5,1177.0
2015,Odisha,khordha,cotton,kharif,red_black,lift,hybrid,0.6,803.0,22.945,2342136.925,4996.15,15482.5,1604.0
2015,Odisha,khordha,cotton,rabi,alluvial,tubewell,local,2.41,188.0,22.945,2342136.925,4996.15,15482.5,1763.0
2015,Odisha,khordha,sugarcane,kharif,alluvial,none,hyv,0.64,938.0,22.945,2342136.925,4996.15,15482.5,83975.0
2015,Odisha,khordha,sugarcane,rabi,red_black,lift,hyv,2.52,146.0,22.945,2342136.925,4996.15,15482.5,97139.0
2015,Odisha,khordha,turmeric,kharif,alluvial,lift,hybrid,4.84,936.0,22.945,2342136.925,4996.15,15482.5,7066.0
2015,Odisha,khordha,turmeric,rabi,alluvial,canal,local,4.97,82.0,22.945,2342136.925,4996.15,15482.5,5366.0
2015,Odisha,koraput,rice,kharif,alluvial,tubewell,local,4.9,1357.0,22.945,2342136.925,4996.15,15482.5,3410.0
2015,Odisha,koraput,rice,zaid,lateritic,lift,local,2.57,98.0,22.945,2342136.925,4996.15,15482.5,2342.0
2015,Odisha,koraput,maize,kharif,alluvial,none,hybrid,2.39,816.0,22.945,2342136.925,4996.15,15482.5,4231.0
2015,Odisha,koraput,maize,rabi,lateritic,tubewell,local,0.95,203.0,22.945,2342136.925,4996.15,15482.5,2941.0
2015,Odisha,koraput,maize,zaid,lateritic,none,hybrid,0.7,188.0,22.945,2342136.925,4996.15,15482.5,3497.0
2015,Odisha,koraput,wheat,kharif,alluvial,tubewell,local,2.77,1389.0,22.945,2342136.925,4996.15,15482.5,3289.0
2015,Odisha,koraput,wheat,rabi,red_black,canal,local,1.86,219.0,22.945,2342136.925,4996.15,15482.5,2992.0
2015,Odisha,koraput,wheat,zaid,lateritic,drip,hyv,1.85,292.0,22.945,2342136.925,4996.15,15482.5,3452.0
2015,Odisha,koraput,groundnut,kharif,lateritic,drip,hybrid,3.55,848.0,22.945,2342136.925,4996.15,15482.5,2825.0
2015,Odisha,koraput,groundnut,rabi,saline,canal,hybrid,1.93,88.0,22.945,2342136.925,4996.15,15482.5,2000.0
2015,Odisha,koraput,groundnut,zaid,saline,canal,local,3.89,267.0,22.945,2342136.925,4996.15,15482.5,1628.0
2015,Odisha,koraput,mung,kharif,red_black,tubewell,hybrid,1.15,859.0,22.945,2342136.925,4996.15,15482.5,1127.0
2015,Odisha,koraput,mung,rabi,saline,drip,hyv,3.01,112.0,22.945,2342136.925,4996.15,15482.5,809.0
2015,Odisha,koraput,mung,zaid,lateritic,canal,hyv,3.41,266.0,22.945,2342136.925,4996.15,15482.5,1181.0
2015,Odisha,koraput,cotton,kharif,alluvial,canal,hybrid,3.76,1074.0,22.945,2342136.925,4996.15,15482.5,1706.0
2015,Odisha,koraput,cotton,rabi,alluvial,lift,local,1.35,235.0,22.945,2342136.925,4996.15,15482.5,1487.0
2015,Odisha,koraput,sugarcane,kharif,lateritic,drip,hyv,1.44,1110.0,22.945,2342136.925,4996.15,15482.5,103588.0
2015,Odisha,koraput,sugarcane,rabi,lateritic,none,local,4.83,243.0,22.945,2342136.925,4996.15,15482.5,54660.0
2015,Odisha,koraput,turmeric,kharif,lateritic,lift,hybrid,3.22,1045.0,22.945,2342136.925,4996.15,15482.5,4761.0
2015,Odisha,koraput,turmeric,rabi,red_black,drip,hyv,2.21,141.0,22.945,2342136.925,4996.15,15482.5,5738.0
2015,Odisha,malkangiri,rice,kharif,red_black,canal,hyv,2.81,900.0,22.945,2342136.925,4996.15,15482.5,3602.0
2015,Odisha,malkangiri,rice,zaid,red_black,lift,local,2.17,194.0,22.945,2342136.925,4996.15,15482.5,2545.0
2015,Odisha,malkangiri,maize,kharif,lateritic,tubewell,local,1.67,1393.0,22.945,2342136.925,4996.15,15482.5,3866.0
2015,Odisha,malkangiri,maize,rabi,red_black,lift,local,1.38,195.0,22.945,2342136.925,4996.15,15482.5,2881.0
2015,Odisha,malkangiri,maize,zaid,saline,tubewell,hybrid,3.45,115.0,22.945,2342136.925,4996.15,15482.5,3609.0
2015,Odisha,malkangiri,wheat,kharif,saline,lift,hyv,1.26,973.0,22.945,2342136.925,4996.15,15482.5,2930.0
2015,Odisha,malkangiri,wheat,rabi,saline,tubewell,local,4.63,214.0,22.945,2342136.925,4996.15,15482.5,2715.0
2015,Odisha,malkangiri,wheat,zaid,alluvial,none,local,4.75,245.0,22.945,2342136.925,4996.15,15482.5,3073.0
2015,Odisha,malkangiri,groundnut,kharif,saline,none,local,4.29,954.0,22.945,2342136.925,4996.15,15482.5,1257.0
2015,Odisha,malkangiri,groundnut,rabi,lateritic,none,hybrid,2.55,213.0,22.945,2342136.925,4996.15,15482.5,1855.0
2015,Odisha,malkangiri,groundnut,zaid,saline,drip,hybrid,2.7,191.0,22.945,2342136.925,4996.15,15482.5,1893.0
2015,Odisha,malkangiri,mung,kharif,alluvial,lift,local,2.88,1093.0,22.945,2342136.925,4996.15,15482.5,857.0
2015,Odisha,malkangiri,mung,rabi,saline,none,local,0.98,88.0,22.945,2342136.925,4996.15,15482.5,534.0
2015,Odisha,malkangiri,mung,zaid,lateritic,tubewell,hybrid,2.87,118.0,22.945,2342136.925,4996.15,15482.5,1247.0
2015,Odisha,malkangiri,cotton,kharif,alluvial,lift,hyv,4.82,1049.0,22.945,2342136.925,4996.15,15482.5,1566.0
2015,Odisha,malkangiri,cotton,rabi,red_black,tubewell,hybrid,4.23,269.0,22.945,2342136.925,4996.15,15482.5,1494.0
